"original_miRNA_id","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status","feature_family","primary_logFC","direction_retention_fraction","loo_min_logFC","loo_max_logFC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction"
"hsa-miR-487a-3p:hsa-mir-487a","hsa-miR-487a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.461344722476726,0.973684210526316,-0.318478159557903,0.97215328251539,0.779822882034629,0.0653767871094348,0
"hsa-miR-937-3p:hsa-mir-937","hsa-miR-937-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.771583881061065,1,0.230341347849707,1.10815768572646,0.541242533211358,0.0494416636132838,0
"hsa-miR-133b:hsa-mir-133b","hsa-miR-133b","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.81925964054276,1,1.59828112699065,2.08308018101144,0.263820540468672,0.0344179907968863,0
"hsa-miR-487b-5p:hsa-mir-487b","hsa-miR-487b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.15917458433627,1,0.73363123189478,1.5410017142636,0.425543352441486,0.0454560840089839,0
"hsa-miR-181c-3p:hsa-mir-181c","hsa-miR-181c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.279088899990789,0.947368421052632,-0.638251189288301,0.323662481507958,0.602751381498747,0.066970400640747,0
"hsa-miR-6726-3p:hsa-mir-6726","hsa-miR-6726-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.408962866033867,0.973684210526316,-0.779988808749941,0.00622404859099297,0.41518691462486,0.0432144511223936,0
"hsa-miR-4517:hsa-mir-4517","hsa-miR-4517","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.919692496639889,1,-1.4741151824938,-0.516984616842231,0.554422685853911,0.0631671606095898,0
"hsa-miR-3200-3p:hsa-mir-3200","hsa-miR-3200-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0967479720054953,0.68421052631579,-0.378817472785637,0.333817116760634,0.475565444791132,0.0536217744340205,0
"hsa-miR-6833-3p:hsa-mir-6833","hsa-miR-6833-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.208923988250558,0.921052631578947,-0.246080851395034,0.448770777895029,0.455004839645591,0.030316778217675,0
"hsa-miR-6756-3p:hsa-mir-6756","hsa-miR-6756-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.750767957859269,1,0.125351994506521,1.57556465361363,0.824796695754358,0.0810773561716593,0
"hsa-miR-455-5p:hsa-mir-455","hsa-miR-455-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.42688772607383,1,0.739396871887369,2.09884961565858,0.687490854186462,0.0737090160999561,0
"hsa-miR-548j-5p:hsa-mir-548j","hsa-miR-548j-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.79387087505574,1,-1.02154901254232,-0.289111498143665,0.504759376912075,0.0596932401504979,0
"hsa-miR-29b-2-5p:hsa-mir-29b-2","hsa-miR-29b-2-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.271748342769349,0.973684210526316,-0.58389379970492,0.0143299411939063,0.312145456935571,0.031344638395441,0
"hsa-miR-7110-3p:hsa-mir-7110","hsa-miR-7110-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.308446868819025,0.947368421052632,-0.805832898893014,0.19183546375157,0.500282332570595,0.0488598501453086,0
"hsa-miR-1185-2-3p:hsa-mir-1185-2","hsa-miR-1185-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.247123206900311,0.921052631578947,-0.110477598970074,0.568533179408732,0.357600805870385,0.0631825720723437,0
"hsa-miR-19b-3p:hsa-mir-19b-1","hsa-miR-19b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.05168244959747,1,-1.39490808370014,-0.720270236809086,0.343225634102669,0.0425497473356419,0
"hsa-miR-18b-5p:hsa-mir-18b","hsa-miR-18b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.03897279941386,1,-1.49166705426278,-0.762910996061724,0.452694254848925,0.0276547271638321,0
"hsa-miR-511-3p:hsa-mir-511","hsa-miR-511-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.587373064616137,1,-0.947067717468949,-0.308709138288716,0.359694652852812,0.0512401131198212,0
"hsa-miR-129-2-3p:hsa-mir-129-2","hsa-miR-129-2-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.520914151643606,0.947368421052632,-0.563853019305348,2.0407299196293,1.51981576798569,0.10069609752562,0
"hsa-miR-6891-5p:hsa-mir-6891","hsa-miR-6891-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.11134821051122,1,0.802237209655938,1.37412932637269,0.30911100085528,0.0496317569523353,0
"hsa-miR-6730-5p:hsa-mir-6730","hsa-miR-6730-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.726263894707363,1,0.228338456641519,1.02604814892011,0.497925438065844,0.0588361393664011,0
"hsa-miR-605-5p:hsa-mir-605","hsa-miR-605-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.96696221189005,1,1.67602813703637,2.12431224430515,0.290934074853679,0.0429819595542246,0
"hsa-miR-1228-3p:hsa-mir-1228","hsa-miR-1228-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.225670827369506,0.947368421052632,-0.500047941185495,-0.0263478920739635,0.274377113815989,0.0517066329016907,0
"hsa-miR-1226-5p:hsa-mir-1226","hsa-miR-1226-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.73137530589459,1,1.49210805067294,2.08185041311897,0.350475107224376,0.0595503533954671,0
"hsa-miR-548at-5p:hsa-mir-548at","hsa-miR-548at-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.428015939378011,0.921052631578947,-0.483918462765235,1.28786949583318,0.911934402143246,0.0654464199721305,0
"hsa-miR-205-5p:hsa-mir-205","hsa-miR-205-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.520581672209475,1,-0.848675043492706,-0.362830483623404,0.328093371283231,0.0419512589812628,0
"hsa-miR-514a-3p:hsa-mir-514a-1","hsa-miR-514a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.583696059934829,0.973684210526316,-0.935757725296185,0.0240356167944022,0.607731676729231,0.106135002826934,0
"hsa-miR-506-3p:hsa-mir-506","hsa-miR-506-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.621308816417726,0.973684210526316,-0.980929882269722,0.504557933700018,1.12586675011774,0.0781926530160326,0
"hsa-miR-509-3-5p:hsa-mir-509-3","hsa-miR-509-3-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.1545106228298,1,-1.44819438390242,-0.807227229068302,0.347283393761501,0.0730896861718811,0
"hsa-miR-6510-3p:hsa-mir-6510","hsa-miR-6510-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0254644413952491,0.5,-0.714676486757347,0.376903436662448,0.740140928152596,0.0361937043999794,0
"hsa-miR-508-5p:hsa-mir-508","hsa-miR-508-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0101700897098675,0.315789473684211,-0.46208822575072,0.764667813482717,0.75449772377285,0.0799309856390891,0
"hsa-miR-615-3p:hsa-mir-615","hsa-miR-615-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.39067064834429,1,-1.84550202071449,-1.07933276457994,0.454831372370198,0.0665766775264439,0
"hsa-miR-513c-5p:hsa-mir-513c","hsa-miR-513c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0816258766689843,0.710526315789474,-0.0980848912163927,0.455828058215445,0.37420218154646,0.033961900677601,0
"hsa-miR-376a-3p:hsa-mir-376a-1","hsa-miR-376a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0464735085164264,0.473684210526316,-0.293108967925774,0.557984493933283,0.511510985416857,0.0431529392619716,0
"hsa-miR-202-5p:hsa-mir-202","hsa-miR-202-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-2.28040871620229,1,-2.67420836167062,-1.85898645582892,0.42142226037337,0.0658857975778646,0
"hsa-miR-144-3p:hsa-mir-144","hsa-miR-144-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0112179557427529,0.342105263157895,-0.648476412489896,0.670388117961571,0.681606073704324,0.0759540154603913,0
"hsa-miR-181a-3p:hsa-mir-181a-1","hsa-miR-181a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.732288172383589,0.947368421052632,-1.56206224495004,0.0759869789158842,0.829774072566447,0.0633946014091384,0
"hsa-miR-450a-5p:hsa-mir-450a-1","hsa-miR-450a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.587444024241956,1,-0.787088803930411,-0.280097376985646,0.307346647256311,0.0271502090971589,0
"hsa-miR-4426:hsa-mir-4426","hsa-miR-4426","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.493755918561757,1,0.219103975042674,1.09540864854637,0.601652729984616,0.0595744867355679,0
"hsa-miR-1295a:hsa-mir-1295a","hsa-miR-1295a","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.08347295988246,1,-1.2643231405501,-0.853706250256587,0.22976670962587,0.0461265245159995,0
"hsa-miR-509-5p:hsa-mir-509-1","hsa-miR-509-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.238579116044226,0.973684210526316,-0.455788738074436,0.130809184139126,0.369388300183352,0.0353381618036094,0
"hsa-miR-548ba:hsa-mir-548ba","hsa-miR-548ba","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.399303113660179,0.947368421052632,-0.22578743189223,0.85603000952265,0.625090545552409,0.0581546862065764,0
"hsa-miR-513a-5p:hsa-mir-513a-1","hsa-miR-513a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.104556920270104,0.842105263157895,-0.24660332213995,0.0328760785454612,0.142046401869846,0.0339947634839804,0
"hsa-miR-99a-3p:hsa-mir-99a","hsa-miR-99a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.134711857151037,0.81578947368421,-0.401502142211585,0.463779657327489,0.536213999362622,0.0466927005151407,0
"hsa-miR-3125:hsa-mir-3125","hsa-miR-3125","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.00614592723659279,0.5,-0.417932440580692,0.603775761651542,0.609921688888134,0.0449052395579955,0
"hsa-miR-324-5p:hsa-mir-324","hsa-miR-324-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.345665934099166,1,0.0553766798077587,0.629413208833381,0.290289254291407,0.0281504525356864,0
"hsa-miR-4685-3p:hsa-mir-4685","hsa-miR-4685-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.275940410408782,0.947368421052632,-0.700550490208062,-0.0241091413860566,0.424610079799281,0.039310805295528,0
"hsa-miR-942-3p:hsa-mir-942","hsa-miR-942-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.00251219978933118,0.447368421052632,-0.542747787907222,0.336832969317266,0.545259987696553,0.052169980000347,0
"hsa-miR-6795-5p:hsa-mir-6795","hsa-miR-6795-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.792744654153276,1,0.532559149953868,1.1062720530124,0.313527398859122,0.0400096347816742,0
"hsa-miR-3912-3p:hsa-mir-3912","hsa-miR-3912-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.205776685265633,0.894736842105263,-0.661431290176163,0.319612037362347,0.52538872262798,0.0475305791992946,0
"hsa-miR-877-3p:hsa-mir-877","hsa-miR-877-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.466194924838296,0.973684210526316,-1.22595021163997,0.241205832656578,0.759755286801671,0.0887247884526058,0
"hsa-let-7c-3p:hsa-let-7c","hsa-let-7c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.101049434674812,0.736842105263158,-0.546750726173782,0.16369334627614,0.44570129149897,0.0465724544289877,0
"hsa-miR-6514-5p:hsa-mir-6514","hsa-miR-6514-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.92521261493035,1,1.41646584824088,2.4648140804822,0.539601465551842,0.0611626235388336,0
"hsa-miR-6788-3p:hsa-mir-6788","hsa-miR-6788-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.12987636975268,1,0.786538226511671,1.7857209702572,0.655844600504516,0.038587172703339,0
"hsa-miR-6716-3p:hsa-mir-6716","hsa-miR-6716-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.60760990333871,1,1.1374340985018,1.99340861535785,0.470175804836909,0.0684831419622987,0
"hsa-miR-183-3p:hsa-mir-183","hsa-miR-183-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.352507775907126,0.973684210526316,-0.722161184937507,0.10962498765629,0.462132763563416,0.0454979259575396,0
"hsa-miR-96-5p:hsa-mir-96","hsa-miR-96-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0994964948939379,0.789473684210526,-0.30748978889765,0.284034578546773,0.406986283791588,0.0372496834699426,0
"hsa-miR-25-5p:hsa-mir-25","hsa-miR-25-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.263087156267848,1,-0.437260872422321,-0.0580498300188228,0.205037326249025,0.0265503815368039,0
"hsa-miR-6887-5p:hsa-mir-6887","hsa-miR-6887-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.129563569292083,0.736842105263158,-0.248171686909737,0.693692982762883,0.5641294134708,0.0585580103829697,0
"hsa-miR-539-5p:hsa-mir-539","hsa-miR-539-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.124499986836456,0.81578947368421,-0.86168398664826,0.724752701191282,0.849252688027738,0.0770014219803012,0
"hsa-miR-605-3p:hsa-mir-605","hsa-miR-605-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.910699567559455,1,-1.1835602071677,-0.66963246658078,0.272860639608248,0.0342803892958546,0
"hsa-miR-582-5p:hsa-mir-582","hsa-miR-582-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.154857466498152,0.789473684210526,-0.345168775395669,1.01615689698787,0.861299430489722,0.0829701410961849,0
"hsa-miR-3074-5p:hsa-mir-3074","hsa-miR-3074-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.100782767202519,0.578947368421053,-0.565913959966234,0.717527921006738,0.666696727168753,0.0771093991324141,0
"hsa-miR-1185-1-3p:hsa-mir-1185-1","hsa-miR-1185-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.203974110308575,0.894736842105263,-0.56038891927936,0.301209424713903,0.505183535022479,0.0504506970276828,0
"hsa-miR-548b-5p:hsa-mir-548b","hsa-miR-548b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.30955098533011,0.947368421052632,-1.00771461752531,0.436545780568674,0.746096765898784,0.0863920770364067,0
"hsa-miR-30d-3p:hsa-mir-30d","hsa-miR-30d-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0467532551174898,0.342105263157895,-0.303259721588464,0.489606704656112,0.536359959773602,0.0445325656117912,0
"hsa-miR-4436b-5p:hsa-mir-4436b-1","hsa-miR-4436b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",2.34782276794286,1,1.98678576384132,2.57224930146932,0.361037004101541,0.0448119739057422,0
"hsa-miR-6513-3p:hsa-mir-6513","hsa-miR-6513-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.35487899789888,0.973684210526316,0.0137408647776897,0.64592397874072,0.341138133121191,0.0652145505607751,0
"hsa-miR-3173-3p:hsa-mir-3173","hsa-miR-3173-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.522178548380647,0.973684210526316,-0.140319316034733,1.23023786827283,0.708059319892181,0.067219872390447,0
"hsa-miR-1255b-5p:hsa-mir-1255b-1","hsa-miR-1255b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.847427245062786,1,-1.34559674141989,-0.172223580130925,0.675203664931861,0.0673613556779187,0
"hsa-miR-6732-3p:hsa-mir-6732","hsa-miR-6732-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0262152737561582,0.447368421052632,-0.289805118898362,0.384723965828194,0.410939239584352,0.0638061108958487,0
"hsa-miR-655-3p:hsa-mir-655","hsa-miR-655-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.145643357340923,0.81578947368421,-0.249902573781133,0.786033053501692,0.640389696160769,0.0690886114158692,0
"hsa-miR-425-3p:hsa-mir-425","hsa-miR-425-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.046353077953727,0.263157894736842,-0.230761465775491,0.442684291220435,0.489037369174162,0.0396168637961424,0
"hsa-miR-5193:hsa-mir-5193","hsa-miR-5193","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.673333220033012,1,0.476216073352097,0.947725202198485,0.274391982165473,0.0557578720677346,0
"hsa-miR-3158-3p:hsa-mir-3158-1","hsa-miR-3158-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.0767257333642343,0.578947368421053,-0.614490492196682,0.304258482346204,0.537764758832447,0.0567357041463055,0
"hsa-miR-3149:hsa-mir-3149","hsa-miR-3149","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.15346354378764,1,0.94898314039663,1.56269375833021,0.409230214542571,0.0368805877838431,0
"hsa-miR-222-5p:hsa-mir-222","hsa-miR-222-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.15688949229268,0.973684210526316,-0.0601575968941425,2.73730406412282,1.58041457183014,0.121353735817128,0
"hsa-miR-5006-3p:hsa-mir-5006","hsa-miR-5006-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.04877509775276,1,0.635622468531774,1.37928504738063,0.413152629220986,0.0444475316365206,0
"hsa-miR-548q:hsa-mir-548q","hsa-miR-548q","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.911517288950933,1,0.415261391543914,1.52827144312895,0.61675415417802,0.0569228358151354,0
"hsa-miR-4661-5p:hsa-mir-4661","hsa-miR-4661-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.724279963163826,1,-1.34470181496216,-0.35291524306856,0.620421851798333,0.0644734988191357,0
"hsa-miR-3614-5p:hsa-mir-3614","hsa-miR-3614-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.207577909376962,0.894736842105263,-1.17682161820823,0.804166381890848,1.01174429126781,0.0773122806963888,0
"hsa-miR-3143:hsa-mir-3143","hsa-miR-3143","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.955129261550215,1,-1.15351496774358,-0.652717768573497,0.302411492976718,0.0335468600396281,0
"hsa-miR-122-5p:hsa-mir-122","hsa-miR-122-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.396957727056018,0.947368421052632,-1.13767425877602,0.334056731917481,0.740716531720001,0.0410469108821813,0
"hsa-miR-548as-5p:hsa-mir-548as","hsa-miR-548as-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.167954795763214,0.921052631578947,-0.202499008224197,0.554630458558622,0.386675662795407,0.0341583680379573,0
"hsa-miR-3133:hsa-mir-3133","hsa-miR-3133","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-0.108917245618108,0.763157894736842,-0.478923949723984,0.469721956832096,0.578639202450204,0.064566882315433,0
"hsa-miR-202-3p:hsa-mir-202","hsa-miR-202-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",-1.79422795818002,1,-2.40774613955178,-1.49605064264045,0.613518181371764,0.0517150051581253,0
"hsa-miR-570-3p:hsa-mir-570","hsa-miR-570-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.0384499945374489,0.342105263157895,-0.307988650965982,0.681422063676174,0.642972069138725,0.0738606353215204,0
"hsa-miR-378g:hsa-mir-378g","hsa-miR-378g","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",0.234788578724742,0.973684210526316,-0.226270376283304,0.508949086030821,0.461058955008046,0.0377832139106585,0
"hsa-miR-2681-3p:hsa-mir-2681","hsa-miR-2681-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.63976104829011,1,1.13670801339137,2.30727472994911,0.667513681659006,0.0534499123405677,0
"hsa-miR-6887-3p:hsa-mir-6887","hsa-miR-6887-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1","MATURE",1.06179854960197,1,0.573336020784881,1.67684153186132,0.615042982259352,0.042739985241979,0
