"original_miRNA_id","feature_family","primary_logFC","primary_FDR","scenario","scenario_logFC","scenario_FDR","normalized_miRNA_id","miRNA_type","mature_or_precursor","arm","mapping_status","legacy_name_status"
"hsa-miR-513c-5p:hsa-mir-513c","MATURE",0.0816258766689843,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.145182277727499,0.988446001694681,"hsa-miR-513c-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-376a-3p:hsa-mir-376a-1","MATURE",0.0464735085164264,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.0185856331090351,0.996118158207075,"hsa-miR-376a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-202-5p:hsa-mir-202","MATURE",-2.28040871620229,0.444782861895594,"EXCLUDE_GSM4676467_LOW_CORRELATION",-2.1966718596412,0.538248094045477,"hsa-miR-202-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-144-3p:hsa-mir-144","MATURE",-0.0112179557427529,0.998612650735802,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.175752880706036,0.988446001694681,"hsa-miR-144-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-181a-3p:hsa-mir-181a-1","MATURE",-0.732288172383589,0.901138084350497,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.805497273526195,0.887174551458912,"hsa-miR-181a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-450a-5p:hsa-mir-450a-1","MATURE",-0.587444024241956,0.913328740245061,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.59827740214774,0.956935067816514,"hsa-miR-450a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4426:hsa-mir-4426","MATURE",0.493755918561757,0.951185018782856,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.615619595889944,0.956935067816514,"hsa-miR-4426","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1295a:hsa-mir-1295a","MATURE",-1.08347295988246,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",-1.03548183223643,0.887174551458912,"hsa-miR-1295a","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-509-5p:hsa-mir-509-1","MATURE",-0.238579116044226,0.97180894193783,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.171359624751936,0.988446001694681,"hsa-miR-509-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548ba:hsa-mir-548ba","MATURE",0.399303113660179,0.961686339648352,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.338066342741254,0.983460074008958,"hsa-miR-548ba","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-513a-5p:hsa-mir-513a-1","MATURE",-0.104556920270104,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0513510164499753,0.996118158207075,"hsa-miR-513a-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-99a-3p:hsa-mir-99a","MATURE",0.134711857151037,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.147816189778629,0.988446001694681,"hsa-miR-99a-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3125:hsa-mir-3125","MATURE",-0.00614592723659279,0.998612650735802,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.00432156779747021,0.998556502083513,"hsa-miR-3125","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-324-5p:hsa-mir-324","MATURE",0.345665934099166,0.951185018782856,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.285608314175714,0.970123154187165,"hsa-miR-324-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4685-3p:hsa-mir-4685","MATURE",-0.275940410408782,0.961686339648352,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.289645938693954,0.970123154187165,"hsa-miR-4685-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-942-3p:hsa-mir-942","MATURE",0.00251219978933118,0.998612650735802,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.0962416698515917,0.996118158207075,"hsa-miR-942-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6795-5p:hsa-mir-6795","MATURE",0.792744654153276,0.913328740245061,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.834676947155728,0.956935067816514,"hsa-miR-6795-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3912-3p:hsa-mir-3912","MATURE",-0.205776685265633,0.986222444632175,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.234701404522757,0.983460074008958,"hsa-miR-3912-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-877-3p:hsa-mir-877","MATURE",-0.466194924838296,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.435160114502612,0.970123154187165,"hsa-miR-877-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-let-7c-3p:hsa-let-7c","MATURE",-0.101049434674812,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.113734643822817,0.996118158207075,"hsa-let-7c-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6514-5p:hsa-mir-6514","MATURE",1.92521261493035,0.497551960372237,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.96820131449884,0.581334361533789,"hsa-miR-6514-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6788-3p:hsa-mir-6788","MATURE",1.12987636975268,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.17149483145943,0.887174551458912,"hsa-miR-6788-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6716-3p:hsa-mir-6716","MATURE",1.60760990333871,0.681874207663341,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.63324243002476,0.761549941580865,"hsa-miR-6716-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-183-3p:hsa-mir-183","MATURE",-0.352507775907126,0.955708966936663,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.373267313175258,0.970123154187165,"hsa-miR-183-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-96-5p:hsa-mir-96","MATURE",0.0994964948939379,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.0826221918754721,0.996118158207075,"hsa-miR-96-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-25-5p:hsa-mir-25","MATURE",-0.263087156267848,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.203099663705099,0.981857814894741,"hsa-miR-25-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6887-5p:hsa-mir-6887","MATURE",0.129563569292083,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.142538533514992,0.996118158207075,"hsa-miR-6887-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-539-5p:hsa-mir-539","MATURE",-0.124499986836456,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.190136386467806,0.988446001694681,"hsa-miR-539-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-605-3p:hsa-mir-605","MATURE",-0.910699567559455,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.890205159087904,0.887174551458912,"hsa-miR-605-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-582-5p:hsa-mir-582","MATURE",0.154857466498152,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.0727225682926515,0.996118158207075,"hsa-miR-582-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3074-5p:hsa-mir-3074","MATURE",0.100782767202519,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.0393377527539499,0.996118158207075,"hsa-miR-3074-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1185-1-3p:hsa-mir-1185-1","MATURE",-0.203974110308575,0.986222444632175,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.242558225700892,0.983460074008958,"hsa-miR-1185-1-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548b-5p:hsa-mir-548b","MATURE",-0.30955098533011,0.961686339648352,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.456951868728415,0.970123154187165,"hsa-miR-548b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-30d-3p:hsa-mir-30d","MATURE",-0.0467532551174898,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0637681116516045,0.996118158207075,"hsa-miR-30d-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4436b-5p:hsa-mir-4436b-1","MATURE",2.34782276794286,0.444782861895594,"EXCLUDE_GSM4676467_LOW_CORRELATION",2.37179081601193,0.538248094045477,"hsa-miR-4436b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6513-3p:hsa-mir-6513","MATURE",0.35487899789888,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.34441096650227,0.970123154187165,"hsa-miR-6513-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3173-3p:hsa-mir-3173","MATURE",0.522178548380647,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.608611380893589,0.970123154187165,"hsa-miR-3173-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1255b-5p:hsa-mir-1255b-1","MATURE",-0.847427245062786,0.942554188179476,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.936311313972629,0.956935067816514,"hsa-miR-1255b-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6732-3p:hsa-mir-6732","MATURE",-0.0262152737561582,0.99775400192234,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0474445768785355,0.996118158207075,"hsa-miR-6732-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-655-3p:hsa-mir-655","MATURE",0.145643357340923,0.994088918459872,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.123168050792761,0.992680143017475,"hsa-miR-655-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-425-3p:hsa-mir-425","MATURE",-0.046353077953727,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0547602980959254,0.996118158207075,"hsa-miR-425-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-5193:hsa-mir-5193","MATURE",0.673333220033012,0.948810508224733,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.641459717336291,0.970123154187165,"hsa-miR-5193","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3158-3p:hsa-mir-3158-1","MATURE",-0.0767257333642343,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0630704230566025,0.996118158207075,"hsa-miR-3158-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3149:hsa-mir-3149","MATURE",1.15346354378764,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.17096798319438,0.887174551458912,"hsa-miR-3149","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-222-5p:hsa-mir-222","MATURE",1.15688949229268,0.874368051484327,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.977352717421577,0.956935067816514,"hsa-miR-222-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-5006-3p:hsa-mir-5006","MATURE",1.04877509775276,0.901138084350497,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.0396462528177,0.919342741645725,"hsa-miR-5006-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548q:hsa-mir-548q","MATURE",0.911517288950933,0.901138084350497,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.830381063661824,0.956935067816514,"hsa-miR-548q","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4661-5p:hsa-mir-4661","MATURE",-0.724279963163826,0.942554188179476,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.645723658820649,0.956935067816514,"hsa-miR-4661-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3614-5p:hsa-mir-3614","MATURE",-0.207577909376962,0.983215883428417,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.329178690724598,0.970123154187165,"hsa-miR-3614-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3143:hsa-mir-3143","MATURE",-0.955129261550215,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.923649457324177,0.887174551458912,"hsa-miR-3143","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-122-5p:hsa-mir-122","MATURE",-0.396957727056018,0.961686339648352,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.3835286778157,0.983460074008958,"hsa-miR-122-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548as-5p:hsa-mir-548as","MATURE",0.167954795763214,0.994088918459872,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.133691964609655,0.994956619893691,"hsa-miR-548as-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3133:hsa-mir-3133","MATURE",-0.108917245618108,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0639852676339374,0.996118158207075,"hsa-miR-3133","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-202-3p:hsa-mir-202","MATURE",-1.79422795818002,0.497551960372237,"EXCLUDE_GSM4676467_LOW_CORRELATION",-1.64285129387878,0.644538024106186,"hsa-miR-202-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-570-3p:hsa-mir-570","MATURE",0.0384499945374489,0.99775400192234,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.11440977052328,0.996118158207075,"hsa-miR-570-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-378g:hsa-mir-378g","MATURE",0.234788578724742,0.961686339648352,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.188454404129144,0.983460074008958,"hsa-miR-378g","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-2681-3p:hsa-mir-2681","MATURE",1.63976104829011,0.633528608313097,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.61165879796873,0.761549941580865,"hsa-miR-2681-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6887-3p:hsa-mir-6887","MATURE",1.06179854960197,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.02104121647374,0.887174551458912,"hsa-miR-6887-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4750-5p:hsa-mir-4750","MATURE",1.37155251458673,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.41124180555832,0.887174551458912,"hsa-miR-4750-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3064-5p:hsa-mir-3064","MATURE",-0.373475324839466,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.33063533514193,0.970123154187165,"hsa-miR-3064-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3200-5p:hsa-mir-3200","MATURE",-0.232692346061677,0.983215883428417,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.166256016370278,0.988446001694681,"hsa-miR-3200-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3940-3p:hsa-mir-3940","MATURE",0.754415244344038,0.942554188179476,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.657991278652577,0.956935067816514,"hsa-miR-3940-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-191-3p:hsa-mir-191","MATURE",0.591453258729363,0.951185018782856,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.475113452095095,0.970123154187165,"hsa-miR-191-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3127-3p:hsa-mir-3127","MATURE",0.671799057707504,0.948810508224733,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.710525332892386,0.956935067816514,"hsa-miR-3127-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4463:hsa-mir-4463","MATURE",-0.318610676256078,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.215999337125816,0.983460074008958,"hsa-miR-4463","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-3913-5p:hsa-mir-3913-1","MATURE",1.13824523986321,0.901138084350497,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.17284615536495,0.887991346439723,"hsa-miR-3913-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-7854-3p:hsa-mir-7854","MATURE",-0.610990612985716,0.942554188179476,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.558074559386635,0.956935067816514,"hsa-miR-7854-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4454:hsa-mir-4454","MATURE",1.37591322039097,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.38813126994583,0.887174551458912,"hsa-miR-4454","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6761-5p:hsa-mir-6761","MATURE",-0.0527428361745822,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.057623984703729,0.996118158207075,"hsa-miR-6761-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-616-5p:hsa-mir-616","MATURE",0.157183396869194,0.99698024720718,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.154590466800157,0.994956619893691,"hsa-miR-616-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-7976:hsa-mir-7976","MATURE",0.170087004501721,0.994935742324707,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.0326680222531995,0.996118158207075,"hsa-miR-7976","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1294:hsa-mir-1294","MATURE",-0.934952223121012,0.913328740245061,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.919461807605389,0.956935067816514,"hsa-miR-1294","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4732-5p:hsa-mir-4732","MATURE",-1.55964737414734,0.824407689404813,"EXCLUDE_GSM4676467_LOW_CORRELATION",-1.53069550522872,0.887174551458912,"hsa-miR-4732-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-17-3p:hsa-mir-17","MATURE",-0.00579575477765573,0.998612650735802,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.0710314155762304,0.996118158207075,"hsa-miR-17-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4772-3p:hsa-mir-4772","MATURE",-0.892467692096752,0.913328740245061,"EXCLUDE_GSM4676467_LOW_CORRELATION",-1.04247284373421,0.946067671897787,"hsa-miR-4772-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4637:hsa-mir-4637","MATURE",0.715232035371212,0.948810508224733,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.796934009672156,0.956935067816514,"hsa-miR-4637","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-500b-3p:hsa-mir-500b","MATURE",0.562340235689699,0.951185018782856,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.555261134454698,0.970123154187165,"hsa-miR-500b-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-548az-5p:hsa-mir-548az","MATURE",0.472655266147845,0.954302845955942,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.539697675176054,0.970123154187165,"hsa-miR-548az-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6754-3p:hsa-mir-6754","MATURE",-0.871003355635193,0.913328740245061,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.756731689736156,0.956935067816514,"hsa-miR-6754-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-187-3p:hsa-mir-187","MATURE",-1.47764757004495,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",-1.45246462720615,0.887174551458912,"hsa-miR-187-3p","mature_miRNA","mature_arm_specific","3p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4306:hsa-mir-4306","MATURE",0.83317344495434,0.913328740245061,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.904659038476814,0.956935067816514,"hsa-miR-4306","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-4672:hsa-mir-4672","MATURE",1.03580858302978,0.901138084350497,"EXCLUDE_GSM4676467_LOW_CORRELATION",0.996015620020409,0.956935067816514,"hsa-miR-4672","mature_miRNA","mature_no_arm_suffix",NA,"RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-1908-5p:hsa-mir-1908","MATURE",1.07379663687819,0.827381577615971,"EXCLUDE_GSM4676467_LOW_CORRELATION",1.00438534262165,0.887174551458912,"hsa-miR-1908-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
"hsa-miR-6785-5p:hsa-mir-6785","MATURE",-0.241744107468089,0.961686339648352,"EXCLUDE_GSM4676467_LOW_CORRELATION",-0.23253238924078,0.983460074008958,"hsa-miR-6785-5p","mature_miRNA","mature_arm_specific","5p","RECOGNIZED_MIRBASE_22_1_MATURE","CURRENT_MIRBASE_22_1"
