"ensembl_gene_id","primary_log2FC","direction_retention_fraction","loo_min_log2FC","loo_max_log2FC","loo_max_absolute_change","loo_median_absolute_change","loo_FDR_lt_0_05_fraction","gene_symbol","gene_biotype","mapping_status"
"ENSG00000127324",1.41135614123572,1,1.06812393382997,1.71251270700679,0.343232207405752,0.0485613512943285,0,"TSPAN8","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000136938",0.0242149832423771,0.947368421052632,-0.0900145459246412,0.0787621009855169,0.114229529167018,0.0114957703209944,0,"ANP32B","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000176340",0.14130287403779,1,0.0979975242249218,0.182579821499831,0.0433053498128682,0.0166512175868946,0,"COX8A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000243466",0.342778429797653,0.973684210526316,-0.0763665678629661,0.730521922510565,0.41914499766062,0.0744170876611536,0,"IGKV1-5","IG_V_gene","MAPPED_EXACT_VERSION"
"ENSG00000163993",0.0748616856696346,0.605263157894737,-0.157056763267589,0.195449345747337,0.231918448937224,0.0380409046152519,0,"S100P","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000255508",0.0422047861056732,0.894736842105263,-0.0298246167842559,0.0738693889919025,0.0720294028899291,0.00999611626106665,0,"AP002990.1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000063046",0.019954316267385,0.947368421052632,-0.0767382164352144,0.0384858893823166,0.0966925327025993,0.0128638283523733,0,"EIF4B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000105372",-0.118988379726678,1,-0.217840067119095,-0.0546348389318938,0.0988516873924175,0.012335371602391,0,"RPS19","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000228502",0.0142323471866196,0.947368421052632,-0.0524315331572811,0.0736169230888706,0.0666638803439007,0.00841476635934755,0,"EEF1A1P11","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000165502",-0.0899384634206869,0.973684210526316,-0.164704651670087,-0.0361509693157139,0.0747661882494002,0.0187604538868966,0,"RPL36AL","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000196126",-0.304486418955688,1,-0.468877530256732,-0.183153134436387,0.164391111301043,0.0248149633095431,0,"HLA-DRB1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000167460",-0.0298418288788692,0.605263157894737,-0.130208976537873,0.108650140340123,0.138491969218993,0.0200127141943115,0,"TPM4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000143384",0.0797000626887742,0.736842105263158,-0.0595652776427736,0.173558292429016,0.139265340331548,0.0219566928049123,0,"MCL1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000175899",0.0920789440560779,0.894736842105263,-0.0511392904830878,0.143417514045559,0.143218234539166,0.0198750151444408,0,"A2M","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000084754",0.182423218296226,1,0.133380104023888,0.210960955747838,0.0490431142723382,0.012317638237454,0,"HADHA","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000204525",0.00323252105488983,0.868421052631579,-0.10206020288312,0.143899390908787,0.140666869853897,0.0204817276464552,0,"HLA-C","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000163131",0.197710462552491,1,0.105820253937324,0.317158068062277,0.119447605509786,0.0243988536651463,0,"CTSS","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000163399",0.131781270770043,0.973684210526316,0.000370207865880216,0.217284322716332,0.131411062904163,0.0166205617335449,0,"ATP1A1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000188229",0.0488368913990264,0.68421052631579,-0.0565813056711132,0.129294184570585,0.10541819707014,0.0184196544864195,0,"TUBB4B","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000142534",-0.160572539633166,1,-0.230530171510974,-0.0927099384609838,0.0699576318778086,0.0164300706387401,0,"RPS11","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000214199",0.0485336613198994,0.789473684210526,-0.0273761035561801,0.102470984944595,0.0759097648760795,0.0112750270970292,0,"EEF1A1P12","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000189143",0.568830513005271,1,0.329797824919582,0.748071132795869,0.239032688085689,0.0334612677012363,0,"CLDN4","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000249264",0.00830165643246582,0.921052631578947,-0.0539107057234345,0.0735925679502602,0.0652909115177944,0.00891690037060416,0,"EEF1A1P9","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000062716",-0.230641913141278,1,-0.358228440663706,-0.107681034679892,0.127586527522429,0.0168135451933628,0,"VMP1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000239830",-0.0811437568346751,0.81578947368421,-0.548140807308059,0.132928720358102,0.466997050473384,0.0313594464208,0,"RPS4XP22","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000141753",0.100051580993449,0.894736842105263,-0.0347672841049398,0.176381455008021,0.134818865098389,0.0154313664494051,0,"IGFBP4","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000198755",-0.0214565836745758,0.894736842105263,-0.0973827597022188,0.0025674211900471,0.075926176027643,0.012507931153356,0,"RPL10A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000231500",-0.174060702105099,1,-0.263693636016396,-0.103892924566707,0.0896329339112979,0.015651147504346,0,"RPS18","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000231389",-0.238918816858004,1,-0.386533758520906,-0.106178376072556,0.147614941662902,0.0259222025458697,0,"HLA-DPA1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000224631",-0.125580452201434,1,-0.262362834100165,-0.0607077390348714,0.136782381898731,0.016811873355718,0,"RPS27AP16","transcribed_processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000256338",-0.0372563681823329,0.552631578947369,-0.104966280836481,0.013861416235935,0.0677099126541477,0.0209248636841312,0,"RPL41P2","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000144063",0.424461759537599,1,0.30667787694776,0.618922064665017,0.194460305127418,0.0308467617315192,0,"MALL","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000135916",0.777391271510113,1,0.550352524522685,1.12511802658919,0.347726755079075,0.0277598571165758,0,"ITM2C","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000130255",-0.102364998421356,0.973684210526316,-0.184364648641892,-0.0431409536987142,0.0819996502205363,0.0129647764561583,0,"RPL36","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000173812",-0.147607381624376,1,-0.196274453890856,-0.133081994138028,0.0486670722664801,0.0108029469407324,0,"EIF1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000147604",-0.116893794190581,1,-0.225628017532195,-0.0927658580032505,0.108734223341614,0.0152098619225645,0,"RPL7","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000244921",0.0362782281910107,0.763157894736842,-0.127522850913145,0.137375084720088,0.163801079104155,0.0191021116680896,0,"MTCYBP18","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000124942",0.131782442640835,0.973684210526316,0.0463819337436622,0.167368532163097,0.0854005088971729,0.0167136831299329,0,"AHNAK","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000206503",0.181837568240652,1,0.0625888926329698,0.383171503145378,0.201333934904726,0.0256683329840275,0,"HLA-A","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000089009",-0.118925819143288,1,-0.209100095396527,-0.105677749477026,0.0901742762532388,0.0112003376453074,0,"RPL6","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000130522",0.452231167480133,1,0.349443414695716,0.545972094121509,0.102787752784417,0.0187202117735553,0,"JUND","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000169021",-0.0284132645839721,0.789473684210526,-0.0738182424666301,0.0321216133509465,0.0605348779349186,0.0139441307438561,0,"UQCRFS1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000177954",-0.209561443680237,1,-0.326931839984076,-0.15760364795541,0.117370396303839,0.0247447699877295,0,"RPS27","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000118971",0.0970042277952166,0.973684210526316,0.0380964786422788,0.141471275487302,0.0589077491529379,0.0171331916382742,0,"CCND2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000210194",-0.132466444881561,0.947368421052632,-0.33463315797609,0.0306034648557529,0.202166713094529,0.0282227852005258,0,"MT-TE","Mt_tRNA","MAPPED_EXACT_VERSION"
"ENSG00000172757",0.159281032444597,1,0.0957988452720113,0.241947061450058,0.0826660290054609,0.0167895385616904,0,"CFL1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000213741",-0.296667429818804,1,-0.411836765820337,-0.189164645106818,0.115169336001533,0.0176755031787921,0,"RPS29","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000163682",-0.123965470424897,1,-0.252746008722261,-0.072058850428792,0.128780538297364,0.0174452862712967,0,"RPL9","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000155850",0.537217781435819,1,0.341094137831023,0.703368130205873,0.196123643604796,0.0250124586414535,0,"SLC26A2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000180817",-0.200483180331989,1,-0.306131643808479,-0.125655602969538,0.10564846347649,0.0245582726366138,0,"PPA1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000111057",0.420573188158647,1,0.222606793124362,0.662148010062839,0.241574821904192,0.029486978333075,0,"KRT18","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000205277",1.04222811886884,1,0.693108126603486,1.50718726105466,0.46495914218582,0.0466032240717503,0,"MUC12","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000169564",-0.0304945010230234,0.763157894736842,-0.108763258854503,0.00154981863828037,0.0782687578314792,0.0111603797714021,0,"PCBP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000198918",-0.129409717806626,1,-0.2485885031951,-0.0625151785025641,0.119178785388474,0.0167859560027066,0,"RPL39","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000145592",-0.125631812351657,1,-0.220456414923032,-0.0644450525298242,0.0948246025713757,0.0229395749309247,0,"RPL37","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000227615",-0.101504090269871,1,-0.242434440500743,-0.0518620159772253,0.140930350230872,0.0156960024776703,0,"AP001324.1","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000071082",-0.100036417830395,0.973684210526316,-0.226009247922134,-0.045211730241736,0.125972830091739,0.0171922091722377,0,"RPL31","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000167526",-0.147975439005351,1,-0.255481724771661,-0.0769627921274044,0.10750628576631,0.0167580585112688,0,"RPL13","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000244734",-0.813537746973263,1,-1.4078743549815,-0.406498838023297,0.594336608008233,0.0668546181118892,0,"HBB","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000147403",-0.0344814342389183,0.68421052631579,-0.106147252056956,-0.0180322051523137,0.0716658178180377,0.0121277171020618,0,"RPL10","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000117115",0.562089556227761,1,0.434879068924733,0.798207102526438,0.236117546298677,0.0168996669419663,0,"PADI2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000105755",0.4624170987192,1,0.308133915226504,0.630452314892771,0.168035216173571,0.0220018137085904,0,"ETHE1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000232573",0.0134996288824336,0.947368421052632,-0.0975098967593366,0.0397202727388138,0.11100952564177,0.0156391614680438,0,"RPL3P4","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000198502",0.0250148569590484,0.578947368421053,-0.242539088483852,0.222187660156439,0.267553945442901,0.039922158979871,0,"HLA-DRB5","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000165678",0.0672585236162469,0.605263157894737,0.0141572616708396,0.136270432661917,0.0690119090456706,0.0161185422806434,0,"GHITM","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000102144",0.0283205364189685,0.894736842105263,-0.0511135204891238,0.106476696418727,0.0794340569080924,0.0144476879753422,0,"PGK1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000158195",0.0890497842886775,0.947368421052632,0.0272129566565972,0.11800479712181,0.0618368276320803,0.0143314188680793,0,"WASF2","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000233057",0.0652487155313446,0.710526315789474,-0.0154448968172604,0.0869586439514129,0.0806936123486051,0.0105184410961237,0,"EEF1A1P14","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000109475",-0.176652765832465,1,-0.317470091412594,-0.10872243392978,0.140817325580129,0.0208306271730002,0,"RPL34","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000223865",-0.379213185298499,1,-0.572181403339419,-0.225898086956524,0.19296821804092,0.0190831889052409,0,"HLA-DPB1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000171431",1.15492764781268,1,0.935164013469092,1.69261445394134,0.537686806128662,0.0642447692352157,0,"KRT20","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000090382",0.0604368920883366,0.473684210526316,-0.153971632255503,0.271350935771744,0.214408524343839,0.0326689008878401,0,"LYZ","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000115524",0.0261384645236393,0.894736842105263,-0.085920802300517,0.0596030500472885,0.112059266824156,0.0134970155992932,0,"SF3B1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000175084",1.08186318675998,1,0.808645252474539,1.30856543032797,0.273217934285439,0.0351151716870751,0,"DES","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000166920",0.28638327629354,1,0.146505155925002,0.405320940982792,0.139878120368539,0.0295062826416741,0,"C15orf48","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000170348",0.121929262134979,1,0.0777197186501549,0.202348187343341,0.0804189252083621,0.0138813263289078,0,"TMED10","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000124102",-0.0332926772664238,0.342105263157895,-0.254931007583446,0.344076370346304,0.377369047612728,0.0526639690769813,0,"PI3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000212158",-0.447613684805985,1,-0.809360510572114,-0.313972770461005,0.361746825766129,0.0214241656945785,0,"SNORD66","snoRNA","MAPPED_EXACT_VERSION"
"ENSG00000117592",0.494493517498843,1,0.436350947873552,0.535297399088582,0.0581425696252914,0.0112918762523541,0.0789473684210526,"PRDX6","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000118680",0.103006123485013,0.973684210526316,0.0302593119505039,0.140024993500985,0.0727468115345092,0.0122301920414589,0,"MYL12B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000149273",-0.0642634073724902,0.947368421052632,-0.151308846275573,-0.0135279803003727,0.0870454389030823,0.0102854566776278,0,"RPS3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000144713",-0.212686220202503,1,-0.330308284780142,-0.168854012496375,0.117622064577639,0.0194624013294109,0,"RPL32","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000122862",-0.682841865891315,1,-0.775586813701042,-0.572470842390169,0.110371023501147,0.023728444985095,0,"SRGN","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000237550",-0.118541538327828,1,-0.245981236790861,-0.0678772975209751,0.127439698463033,0.0166578910563032,0,"AC243919.1","transcribed_processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000148303",-0.102106014207062,0.973684210526316,-0.177975208918454,-0.0496148099827972,0.0758691947113921,0.0125414138779455,0,"RPL7A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000026025",0.0771254930501444,0.789473684210526,-0.0933368829495721,0.157542266295604,0.170462375999716,0.0167307231122157,0,"VIM","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000248144",0.485947160262508,1,0.346323351771687,0.78154418843531,0.295597028172802,0.0296479059319191,0,"ADH1C","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000161016",0.0197998109693198,0.973684210526316,-0.0409156621868705,0.0725635715391045,0.0607154731561903,0.00894626516933106,0,"RPL8","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000211892",-0.653202267846952,1,-0.831833347611874,-0.321343600628532,0.33185866721842,0.0537246940289178,0,"IGHG4","IG_C_gene","MAPPED_EXACT_VERSION"
"ENSG00000100345",0.0633965601800414,0.657894736842105,0.0156653957231182,0.086522917021125,0.0477311644569231,0.0111037174454843,0,"MYH9","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000245205",0.137446859409506,1,0.0671276502540275,0.175537278069153,0.0703192091554785,0.0139203152598496,0,"EEF1A1P4","processed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000172115",-0.020175002516567,0.736842105263158,-0.106221225779526,0.097032703477336,0.117207705993903,0.0206956854934598,0,"CYCS","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000182718",-0.100965480860975,0.947368421052632,-0.170462129174523,0.0384738359897482,0.139439316850724,0.024852802868055,0,"ANXA2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000213719",0.0930507042953341,0.973684210526316,-0.0161651648261061,0.155240474035864,0.10921586912144,0.0150411111053581,0,"CLIC1","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000241351",0.493202964297684,0.973684210526316,0.0331087725988464,0.910418406450768,0.460094191698837,0.0790338015601552,0,"IGKV3-11","IG_V_gene","MAPPED_EXACT_VERSION"
"ENSG00000074800",-0.129764339103894,0.973684210526316,-0.204674458693314,-0.0490719264566541,0.0806924126472398,0.0169335967172758,0,"ENO1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000123416",0.0694591488606235,0.68421052631579,-0.0196519391343023,0.111598790138206,0.0891110879949258,0.0129509393338716,0,"TUBA1B","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000211896",-0.601198355386639,1,-0.810002666504448,-0.167492948365482,0.433705407021157,0.0714550985084257,0,"IGHG1","IG_C_gene","MAPPED_EXACT_VERSION"
"ENSG00000163041",0.0287998459107706,0.894736842105263,-0.0505731993862648,0.0718616908867936,0.0793730452970354,0.014332636314609,0,"H3-3A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000138071",-0.00535902985337246,0.81578947368421,-0.0981835786782422,0.0695438692527752,0.0928245488248697,0.0213682998301213,0,"ACTR2","protein_coding","MAPPED_EXACT_VERSION"
"ENSG00000169100",0.13995843705603,1,0.073138376371636,0.176809810488415,0.0668200606843938,0.00932011543965058,0,"SLC25A6","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000172296",0.336405238594502,1,0.196323205240722,0.422696821577375,0.14008203335378,0.0225131089480712,0,"SPTLC3","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000170315",0.0336107969510789,1,-0.00237208332190972,0.0493822447012804,0.0359828802729886,0.0104654740320605,0,"UBB","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000145425",-0.0708261233536555,0.947368421052632,-0.167991891530126,-0.0218991091397043,0.097165768176471,0.0188839151182313,0,"RPS3A","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
"ENSG00000240103",-0.226578267452426,1,-0.440713956048219,-0.0682118450461039,0.214135688595792,0.0197064678460296,0,"AC132825.1","unprocessed_pseudogene","MAPPED_EXACT_VERSION"
"ENSG00000089220",0.342196332663466,1,0.127794608523072,0.433923949847781,0.214401724140395,0.0119595798240721,0,"PEBP1","protein_coding","MAPPED_STABLE_ID_VERSION_DIFFERS"
