"original_miRNA_id","normalized_miRNA_id","logFC_no_zone","BH_FDR_no_zone","logFC_adjusted","BH_FDR_adjusted","no_zone_significant","attenuated","direction_reversed"
"hsa-miR-539-5p:hsa-mir-539","hsa-miR-539-5p",0.0741287055997342,0.962130730956057,-0.124499986836456,0.99698024720718,FALSE,FALSE,TRUE
"hsa-miR-542-3p:hsa-mir-542","hsa-miR-542-3p",0.116591928024979,0.847884598527618,0.20467486677852,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-543:hsa-mir-543","hsa-miR-543",0.40342595307009,0.294888359294115,0.21166723657332,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-548a-3p:hsa-mir-548a-1","hsa-miR-548a-3p",0.356143791679307,0.796924027558316,0.381582893433348,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-548ac:hsa-mir-548ac","hsa-miR-548ac",-0.852653045822334,0.50454825367577,-1.29100746817727,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-548ar-3p:hsa-mir-548ar","hsa-miR-548ar-3p",0.185237092339901,0.898304038196446,0.0713140790203647,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-548as-5p:hsa-mir-548as","hsa-miR-548as-5p",-0.543903828959616,0.646624336597949,0.167954795763214,0.994088918459872,FALSE,TRUE,TRUE
"hsa-miR-548at-5p:hsa-mir-548at","hsa-miR-548at-5p",-0.228898215325702,0.889422147057613,0.428015939378011,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-548ay-3p:hsa-mir-548ay","hsa-miR-548ay-3p",-0.058068030695622,0.963678616609574,-0.199386660106862,0.989952442257322,FALSE,FALSE,FALSE
"hsa-miR-548az-5p:hsa-mir-548az","hsa-miR-548az-5p",0.491843112681252,0.766655270759892,0.472655266147845,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-548b-5p:hsa-mir-548b","hsa-miR-548b-5p",-1.15264366461716,0.288617319314835,-0.30955098533011,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-548ba:hsa-mir-548ba","hsa-miR-548ba",0.178706150825987,0.910058537082476,0.399303113660179,0.961686339648352,FALSE,FALSE,FALSE
"hsa-miR-548e-3p:hsa-mir-548e","hsa-miR-548e-3p",0.0962977023041431,0.847884598527618,-0.108454944792077,0.961686339648352,FALSE,FALSE,TRUE
"hsa-miR-548i:hsa-mir-548i-1","hsa-miR-548i",1.73226381612589,0.00698539950140059,0.647089634960193,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-548j-5p:hsa-mir-548j","hsa-miR-548j-5p",-0.874013349117331,0.468847638776705,-0.79387087505574,0.942554188179476,FALSE,TRUE,FALSE
"hsa-miR-548l:hsa-mir-548l","hsa-miR-548l",-0.71813599050003,0.153521424411601,-0.91952497735433,0.633528608313097,FALSE,FALSE,FALSE
"hsa-miR-548q:hsa-mir-548q","hsa-miR-548q",0.381549809331511,0.767316721467753,0.911517288950933,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-548w:hsa-mir-548w","hsa-miR-548w",-0.531959577219378,0.251796013504309,-0.522715609590207,0.827381577615971,FALSE,TRUE,FALSE
"hsa-miR-551b-5p:hsa-mir-551b","hsa-miR-551b-5p",-0.0237580165405623,0.980762059372689,0.323296314295224,0.961686339648352,FALSE,FALSE,TRUE
"hsa-miR-552-3p:hsa-mir-552","hsa-miR-552-3p",2.16463284454246,0.0227563367080164,1.1610966217796,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-552-5p:hsa-mir-552","hsa-miR-552-5p",3.82548066980651,0.000321161858893909,0.87919691866582,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-556-3p:hsa-mir-556","hsa-miR-556-3p",0.773307358724127,0.50454825367577,-0.0791980424496927,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-556-5p:hsa-mir-556","hsa-miR-556-5p",1.9562939535623,0.00698539950140059,1.07755564233091,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-5690:hsa-mir-5690","hsa-miR-5690",-0.33603042928917,0.831659728856061,-1.20772231101258,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-5697:hsa-mir-5697","hsa-miR-5697",0.818386625966073,0.490594833718462,0.325268321320117,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-570-3p:hsa-mir-570","hsa-miR-570-3p",-0.17123208638925,0.910010874240565,0.0384499945374489,0.99775400192234,FALSE,TRUE,TRUE
"hsa-miR-574-3p:hsa-mir-574","hsa-miR-574-3p",0.109999230071552,0.71284342920223,-0.00107472807900511,0.998612650735802,FALSE,TRUE,TRUE
"hsa-miR-574-5p:hsa-mir-574","hsa-miR-574-5p",0.359815252606221,0.148824804562336,0.230845386273565,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-576-3p:hsa-mir-576","hsa-miR-576-3p",0.612338070711079,0.321331603861087,0.280306579313877,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-576-5p:hsa-mir-576","hsa-miR-576-5p",-0.417097243591076,0.261057681267319,-0.275625661213179,0.942554188179476,FALSE,TRUE,FALSE
"hsa-miR-577:hsa-mir-577","hsa-miR-577",2.63774873193741,0.0107083812748645,0.0869252661433435,0.99698024720718,TRUE,TRUE,FALSE
"hsa-miR-580-3p:hsa-mir-580","hsa-miR-580-3p",-0.0547454149931434,0.962130730956057,0.314296047031185,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-582-3p:hsa-mir-582","hsa-miR-582-3p",1.06573111319733,0.253316632844669,0.158802364712053,0.994088918459872,FALSE,TRUE,FALSE
"hsa-miR-582-5p:hsa-mir-582","hsa-miR-582-5p",-0.00428536971968246,0.996297856920098,0.154857466498152,0.99698024720718,FALSE,FALSE,TRUE
"hsa-miR-584-5p:hsa-mir-584","hsa-miR-584-5p",-0.364245128655872,0.306446593033241,0.0825464971430626,0.97180894193783,FALSE,TRUE,TRUE
"hsa-miR-585-3p:hsa-mir-585","hsa-miR-585-3p",-0.17973156895484,0.910058537082476,-1.04428791839717,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-589-3p:hsa-mir-589","hsa-miR-589-3p",-0.330794711167538,0.831659728856061,-0.207479316105865,0.993275845678627,FALSE,TRUE,FALSE
"hsa-miR-589-5p:hsa-mir-589","hsa-miR-589-5p",0.0487973370936579,0.927028313614817,-0.11505288012621,0.961686339648352,FALSE,FALSE,TRUE
"hsa-miR-590-3p:hsa-mir-590","hsa-miR-590-3p",-0.392576681984395,0.206072416715304,-0.513178734275564,0.681874207663341,FALSE,FALSE,FALSE
"hsa-miR-592:hsa-mir-592","hsa-miR-592",1.65912187184831,0.0508591321471731,0.426644569623638,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-598-3p:hsa-mir-598","hsa-miR-598-3p",-0.211354667941762,0.581475412760044,-0.300054510640339,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-605-3p:hsa-mir-605","hsa-miR-605-3p",0.0708634617738523,0.962130730956057,-0.910699567559455,0.827381577615971,FALSE,FALSE,TRUE
"hsa-miR-605-5p:hsa-mir-605","hsa-miR-605-5p",0.735553899718885,0.552901321204694,1.96696221189005,0.497551960372237,FALSE,FALSE,FALSE
"hsa-miR-615-3p:hsa-mir-615","hsa-miR-615-3p",-3.31177339376447,0.00379352912095048,-1.39067064834429,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-616-3p:hsa-mir-616","hsa-miR-616-3p",0.295907964441401,0.706563516072508,-0.151981633935269,0.969039062407174,FALSE,TRUE,TRUE
"hsa-miR-616-5p:hsa-mir-616","hsa-miR-616-5p",0.615914334506842,0.639654823901247,0.157183396869194,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-618:hsa-mir-618","hsa-miR-618",-0.770347725228098,0.391358453868889,-0.959838483341148,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-622:hsa-mir-622","hsa-miR-622",2.44108728672505,0.0036516972204936,1.07059650076206,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-624-5p:hsa-mir-624","hsa-miR-624-5p",-0.217963154499697,0.858701909970255,-0.41773607607449,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-625-3p:hsa-mir-625","hsa-miR-625-3p",0.68151063643446,0.0622727705629439,0.0659795630896999,0.993214886433134,FALSE,TRUE,FALSE
"hsa-miR-625-5p:hsa-mir-625","hsa-miR-625-5p",0.292529157244029,0.748808970610351,0.0427677549783028,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-627-3p:hsa-mir-627","hsa-miR-627-3p",0.502767234943693,0.626580291041456,0.385949067111092,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-627-5p:hsa-mir-627","hsa-miR-627-5p",-0.0882444177355667,0.858701909970255,-0.147208884243706,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-628-3p:hsa-mir-628","hsa-miR-628-3p",0.200522171453745,0.667670659279283,0.0214144213836232,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-628-5p:hsa-mir-628","hsa-miR-628-5p",-0.160711801539896,0.762921408861841,-0.264030655664181,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-629-3p:hsa-mir-629","hsa-miR-629-3p",0.248063081351726,0.71284342920223,0.0880763991081246,0.994088918459872,FALSE,TRUE,FALSE
"hsa-miR-629-5p:hsa-mir-629","hsa-miR-629-5p",-0.59174627548122,0.261057681267319,-0.788567252833275,0.74489618586444,FALSE,FALSE,FALSE
"hsa-miR-642a-3p:hsa-mir-642a","hsa-miR-642a-3p",0.692578859040426,0.470206502463673,-0.308943611528858,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-642a-5p:hsa-mir-642a","hsa-miR-642a-5p",0.921379447253224,0.39722282395522,-0.422665537582244,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-642b-3p:hsa-mir-642b","hsa-miR-642b-3p",1.35173520397233,0.100433737375975,0.166868094940001,0.988794710274305,FALSE,TRUE,FALSE
"hsa-miR-650:hsa-mir-650","hsa-miR-650",2.46250260864978,0.100433737375975,1.31079221624894,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-6503-3p:hsa-mir-6503","hsa-miR-6503-3p",-0.120696775668932,0.927028313614817,-0.972456400735673,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6503-5p:hsa-mir-6503","hsa-miR-6503-5p",-0.523500753144706,0.712418904198107,-0.660378852863534,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-6507-5p:hsa-mir-6507","hsa-miR-6507-5p",-0.11887271808945,0.889422147057613,0.20976768924973,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-651-5p:hsa-mir-651","hsa-miR-651-5p",0.424738003193539,0.449497760143422,-0.00123326911762012,0.998612650735802,FALSE,TRUE,TRUE
"hsa-miR-6510-3p:hsa-mir-6510","hsa-miR-6510-3p",-4.56357853295122,0.00918579520680519,0.0254644413952491,0.99775400192234,TRUE,TRUE,TRUE
"hsa-miR-6510-5p:hsa-mir-6510","hsa-miR-6510-5p",-3.11504600152641,0.0156133290467633,-0.238091253053121,0.961686339648352,TRUE,TRUE,FALSE
"hsa-miR-6511a-3p:hsa-mir-6511a-1","hsa-miR-6511a-3p",0.00772103744888661,0.980762059372689,0.0622710519507324,0.995435238426363,FALSE,FALSE,FALSE
"hsa-miR-6511b-3p:hsa-mir-6511b-1","hsa-miR-6511b-3p",-0.133175848204628,0.805865954573974,-0.0614646909697166,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-6513-3p:hsa-mir-6513","hsa-miR-6513-3p",-0.117615327144773,0.910548437501202,0.35487899789888,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-6514-5p:hsa-mir-6514","hsa-miR-6514-5p",1.35749877244653,0.148824804562336,1.92521261493035,0.497551960372237,FALSE,FALSE,FALSE
"hsa-miR-6515-5p:hsa-mir-6515","hsa-miR-6515-5p",-0.163562124169931,0.903988503486211,0.336050820907755,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-6516-5p:hsa-mir-6516","hsa-miR-6516-5p",-1.15308317848272,0.153521424411601,-0.246553662759246,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-652-3p:hsa-mir-652","hsa-miR-652-3p",0.170682783790615,0.630119851787126,0.135887329720067,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-653-3p:hsa-mir-653","hsa-miR-653-3p",0.608045373593124,0.477697535965974,-0.500709396113698,0.942554188179476,FALSE,TRUE,TRUE
"hsa-miR-654-3p:hsa-mir-654","hsa-miR-654-3p",0.221095108488486,0.56770175081944,0.340208405495977,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-654-5p:hsa-mir-654","hsa-miR-654-5p",0.561954377698316,0.108367566353207,0.44790886951543,0.827381577615971,FALSE,TRUE,FALSE
"hsa-miR-655-3p:hsa-mir-655","hsa-miR-655-3p",0.265881550129605,0.812772682044239,0.145643357340923,0.994088918459872,FALSE,TRUE,FALSE
"hsa-miR-656-3p:hsa-mir-656","hsa-miR-656-3p",0.35786547771035,0.654304037740283,0.310548767698623,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-659-5p:hsa-mir-659","hsa-miR-659-5p",1.29564590403654,0.177970561026215,2.20320183892183,0.444782861895594,FALSE,FALSE,FALSE
"hsa-miR-660-5p:hsa-mir-660","hsa-miR-660-5p",0.300318029198905,0.391358453868889,-0.0641299367325793,0.986222444632175,FALSE,TRUE,TRUE
"hsa-miR-664a-3p:hsa-mir-664a","hsa-miR-664a-3p",-0.222986033001799,0.297905399716007,-0.1790147236534,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-664a-5p:hsa-mir-664a","hsa-miR-664a-5p",-0.122049006120618,0.743682513978121,-0.214794691672794,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-664b-3p:hsa-mir-664b","hsa-miR-664b-3p",0.00966310935298687,0.980762059372689,0.249653397230528,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-664b-5p:hsa-mir-664b","hsa-miR-664b-5p",-0.429637214775566,0.552901321204694,0.171279392736398,0.962283635606115,FALSE,TRUE,TRUE
"hsa-miR-671-3p:hsa-mir-671","hsa-miR-671-3p",0.325132350614267,0.67222239337914,-0.245590564364935,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-671-5p:hsa-mir-671","hsa-miR-671-5p",0.334839377305401,0.506022187960209,0.272817862635613,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-6716-3p:hsa-mir-6716","hsa-miR-6716-3p",1.12868557208899,0.229376688087155,1.60760990333871,0.681874207663341,FALSE,FALSE,FALSE
"hsa-miR-6721-5p:hsa-mir-6721","hsa-miR-6721-5p",0.446355296390099,0.743682513978121,-0.221367421571238,0.97180894193783,FALSE,TRUE,TRUE
"hsa-miR-6726-3p:hsa-mir-6726","hsa-miR-6726-3p",-0.464380561889283,0.671469386806089,-0.408962866033867,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-6730-5p:hsa-mir-6730","hsa-miR-6730-5p",0.306979425547023,0.831659728856061,0.726263894707363,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-6731-3p:hsa-mir-6731","hsa-miR-6731-3p",0.498818090805161,0.739303792018765,0.252589190656099,0.983215883428417,FALSE,TRUE,FALSE
"hsa-miR-6732-3p:hsa-mir-6732","hsa-miR-6732-3p",-0.731970983196658,0.55495926717748,-0.0262152737561582,0.99775400192234,FALSE,TRUE,FALSE
"hsa-miR-6734-3p:hsa-mir-6734","hsa-miR-6734-3p",-0.736817018350306,0.56770175081944,-1.24888200835324,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6734-5p:hsa-mir-6734","hsa-miR-6734-5p",-0.142795581263638,0.831659728856061,0.153117914801945,0.961686339648352,FALSE,FALSE,TRUE
"hsa-miR-6740-5p:hsa-mir-6740","hsa-miR-6740-5p",1.1519528001295,0.237112196176924,1.53722372931104,0.681874207663341,FALSE,FALSE,FALSE
"hsa-miR-6746-3p:hsa-mir-6746","hsa-miR-6746-3p",0.329776259735277,0.831659728856061,0.392762621979701,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-6747-3p:hsa-mir-6747","hsa-miR-6747-3p",-0.814523311585995,0.0808064004352348,-0.829364186571013,0.633528608313097,FALSE,FALSE,FALSE
"hsa-miR-6749-3p:hsa-mir-6749","hsa-miR-6749-3p",-0.229899521965795,0.88287208092396,0.432629077038596,0.954302845955942,FALSE,FALSE,TRUE
"hsa-miR-675-5p:hsa-mir-675","hsa-miR-675-5p",-0.82163061112414,0.512241180827302,0.828298631635807,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-6754-3p:hsa-mir-6754","hsa-miR-6754-3p",0.241765841708455,0.858701909970255,-0.871003355635193,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-6756-3p:hsa-mir-6756","hsa-miR-6756-3p",0.31458721358851,0.819278672414016,0.750767957859269,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-676-3p:hsa-mir-676","hsa-miR-676-3p",-0.0526413695284658,0.962130730956057,-0.0515041849704804,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-6761-5p:hsa-mir-6761","hsa-miR-6761-5p",0.105856014235895,0.941404851824172,-0.0527428361745822,0.99698024720718,FALSE,TRUE,TRUE
"hsa-miR-6769b-3p:hsa-mir-6769b","hsa-miR-6769b-3p",-0.0538799656167002,0.965008030913515,0.0396876921048109,0.99775400192234,FALSE,TRUE,TRUE
"hsa-miR-6779-5p:hsa-mir-6779","hsa-miR-6779-5p",0.388097019872225,0.805388428063735,0.657461565711149,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-6780a-5p:hsa-mir-6780a","hsa-miR-6780a-5p",-0.718377956292187,0.545148912055019,-0.687470452508778,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-6783-3p:hsa-mir-6783","hsa-miR-6783-3p",-1.23115083142935,0.148824804562336,-0.780677524767812,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-6784-3p:hsa-mir-6784","hsa-miR-6784-3p",0.845934208660983,0.414497778188412,1.62620948188484,0.589486017696251,FALSE,FALSE,FALSE
"hsa-miR-6785-5p:hsa-mir-6785","hsa-miR-6785-5p",-0.174741180943647,0.889422147057613,-0.241744107468089,0.961686339648352,FALSE,FALSE,FALSE
"hsa-miR-6786-3p:hsa-mir-6786","hsa-miR-6786-3p",0.863643472956042,0.446354527393833,1.47379183955321,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6788-3p:hsa-mir-6788","hsa-miR-6788-3p",0.882857422382962,0.409807303205985,1.12987636975268,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6795-5p:hsa-mir-6795","hsa-miR-6795-5p",-0.709057499524472,0.562609798127872,0.792744654153276,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-6796-5p:hsa-mir-6796","hsa-miR-6796-5p",-0.46174295239443,0.684968108120159,-0.778117202545095,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-6803-3p:hsa-mir-6803","hsa-miR-6803-3p",-0.293413240016581,0.581288327641553,-0.16611852153137,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-6805-5p:hsa-mir-6805","hsa-miR-6805-5p",-0.152672658605474,0.910058537082476,0.910396182553793,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-6809-5p:hsa-mir-6809","hsa-miR-6809-5p",0.709188865376058,0.508785176447443,1.0827135320093,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6812-3p:hsa-mir-6812","hsa-miR-6812-3p",0.300100351345642,0.843710593802727,0.120022618852407,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-6818-3p:hsa-mir-6818","hsa-miR-6818-3p",-0.329765016960534,0.831659728856061,0.610242428758592,0.951185018782856,FALSE,FALSE,TRUE
"hsa-miR-6819-3p:hsa-mir-6819","hsa-miR-6819-3p",0.805094987456368,0.512241180827302,1.24126458020335,0.832738092527362,FALSE,FALSE,FALSE
"hsa-miR-6821-5p:hsa-mir-6821","hsa-miR-6821-5p",0.0604770403211255,0.962130730956057,-0.21287031402436,0.986222444632175,FALSE,FALSE,TRUE
"hsa-miR-6827-3p:hsa-mir-6827","hsa-miR-6827-3p",-0.33574670210924,0.732917704376909,-0.195647650432113,0.96479832946003,FALSE,TRUE,FALSE
"hsa-miR-6833-3p:hsa-mir-6833","hsa-miR-6833-3p",0.534502732480063,0.534206373544811,0.208923988250558,0.961686339648352,FALSE,TRUE,FALSE
"hsa-miR-6842-3p:hsa-mir-6842","hsa-miR-6842-3p",-0.237255598426781,0.858701909970255,-0.148345854574619,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-6855-3p:hsa-mir-6855","hsa-miR-6855-3p",-0.0362465329954477,0.976699468650699,0.222295465915837,0.988794710274305,FALSE,FALSE,TRUE
"hsa-miR-6866-5p:hsa-mir-6866","hsa-miR-6866-5p",-0.296864392447696,0.831659728856061,-1.04885657886535,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6868-3p:hsa-mir-6868","hsa-miR-6868-3p",0.981715223612543,0.436810331898542,1.35015862453915,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6882-5p:hsa-mir-6882","hsa-miR-6882-5p",0.738232676718316,0.475459499294978,1.10353251025225,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6883-3p:hsa-mir-6883","hsa-miR-6883-3p",-0.162548863263985,0.88287208092396,-0.456651661893987,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-6887-3p:hsa-mir-6887","hsa-miR-6887-3p",0.96974446558349,0.363656653221909,1.06179854960197,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-6887-5p:hsa-mir-6887","hsa-miR-6887-5p",0.300480837604963,0.847884598527618,0.129563569292083,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-6891-5p:hsa-mir-6891","hsa-miR-6891-5p",-0.0717382527209023,0.962130730956057,1.11134821051122,0.827381577615971,FALSE,FALSE,TRUE
"hsa-miR-6892-5p:hsa-mir-6892","hsa-miR-6892-5p",-0.0674474522026953,0.963678616609574,-0.812200383990407,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-6894-3p:hsa-mir-6894","hsa-miR-6894-3p",-0.711584998135918,0.261057681267319,-0.347068716176722,0.951185018782856,FALSE,TRUE,FALSE
"hsa-miR-6894-5p:hsa-mir-6894","hsa-miR-6894-5p",-0.301965252460385,0.832346407596613,-0.751941512493507,0.942554188179476,FALSE,FALSE,FALSE
"hsa-miR-7-1-3p:hsa-mir-7-1","hsa-miR-7-1-3p",0.50460199636037,0.330585014396387,-0.201568647523042,0.954302845955942,FALSE,TRUE,TRUE
"hsa-miR-7-5p:hsa-mir-7-1","hsa-miR-7-5p",1.26574674586234,0.00296277750800338,0.350946072736003,0.913328740245061,TRUE,TRUE,FALSE
"hsa-miR-708-5p:hsa-mir-708","hsa-miR-708-5p",-1.45619958403867,0.00066426419257472,-0.53693315369002,0.827381577615971,TRUE,TRUE,FALSE
"hsa-miR-7110-3p:hsa-mir-7110","hsa-miR-7110-3p",0.229294053672899,0.858701909970255,-0.308446868819025,0.961686339648352,FALSE,FALSE,TRUE
"hsa-miR-744-5p:hsa-mir-744","hsa-miR-744-5p",0.0794538827366015,0.796924027558316,0.235415526385094,0.901138084350497,FALSE,FALSE,FALSE
"hsa-miR-760:hsa-mir-760","hsa-miR-760",-0.0878143367450956,0.950482261072757,0.0882901094060814,0.99698024720718,FALSE,FALSE,TRUE
"hsa-miR-765:hsa-mir-765","hsa-miR-765",0.757495234427111,0.515456787692169,1.50988193031332,0.824407689404813,FALSE,FALSE,FALSE
"hsa-miR-766-3p:hsa-mir-766","hsa-miR-766-3p",-0.957590960265318,0.419777047823513,-0.95442304917882,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-769-5p:hsa-mir-769","hsa-miR-769-5p",0.290711700041071,0.646624336597949,0.347844380912763,0.948810508224733,FALSE,FALSE,FALSE
"hsa-miR-7706:hsa-mir-7706","hsa-miR-7706",0.0596609168011668,0.941404851824172,0.810806385560974,0.827381577615971,FALSE,FALSE,FALSE
"hsa-miR-7844-5p:hsa-mir-7844","hsa-miR-7844-5p",0.599474915997527,0.619110183905257,0.44007076991398,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-7854-3p:hsa-mir-7854","hsa-miR-7854-3p",0.215804357718428,0.867109259300211,-0.610990612985716,0.942554188179476,FALSE,FALSE,TRUE
"hsa-miR-7976:hsa-mir-7976","hsa-miR-7976",-0.141511520867238,0.910058537082476,0.170087004501721,0.994935742324707,FALSE,FALSE,TRUE
"hsa-miR-874-3p:hsa-mir-874","hsa-miR-874-3p",-0.219555937965435,0.858701909970255,-0.406601227830923,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-877-3p:hsa-mir-877","hsa-miR-877-3p",-1.360501466522,0.215539205595789,-0.466194924838296,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-877-5p:hsa-mir-877","hsa-miR-877-5p",-0.188875053859199,0.574305360571869,-0.0205316854528412,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-885-5p:hsa-mir-885","hsa-miR-885-5p",-0.229232932869019,0.858701909970255,-0.0437395758683091,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-887-3p:hsa-mir-887","hsa-miR-887-3p",-0.390510600149933,0.241398604831959,-0.116976847072962,0.954302845955942,FALSE,TRUE,FALSE
"hsa-miR-889-3p:hsa-mir-889","hsa-miR-889-3p",0.36625011588159,0.410994293109277,0.310167771983923,0.913328740245061,FALSE,TRUE,FALSE
"hsa-miR-891a-5p:hsa-mir-891a","hsa-miR-891a-5p",-0.0623619824221134,0.965008030913515,0.941821609482758,0.913328740245061,FALSE,FALSE,TRUE
"hsa-miR-9-3p:hsa-mir-9-1","hsa-miR-9-3p",0.427980758532483,0.351573363261707,0.00903356596053357,0.99775400192234,FALSE,TRUE,FALSE
"hsa-miR-9-5p:hsa-mir-9-1","hsa-miR-9-5p",0.424750105804128,0.27290471802055,0.0588838719922034,0.99698024720718,FALSE,TRUE,FALSE
"hsa-miR-92a-1-5p:hsa-mir-92a-1","hsa-miR-92a-1-5p",0.76530209548306,0.135669984097758,0.335464257230233,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-92a-3p:hsa-mir-92a-1","hsa-miR-92a-3p",0.0192436290977922,0.962130730956057,-0.0255714340004925,0.99698024720718,FALSE,FALSE,TRUE
"hsa-miR-92b-3p:hsa-mir-92b","hsa-miR-92b-3p",0.00504607515727978,0.980762059372689,0.104761822636946,0.954302845955942,FALSE,FALSE,FALSE
"hsa-miR-92b-5p:hsa-mir-92b","hsa-miR-92b-5p",0.12785683721355,0.819278672414016,0.103598728953541,0.96479832946003,FALSE,TRUE,FALSE
"hsa-miR-93-3p:hsa-mir-93","hsa-miR-93-3p",-0.132069033231981,0.889422147057613,-0.386510020349701,0.951185018782856,FALSE,FALSE,FALSE
"hsa-miR-93-5p:hsa-mir-93","hsa-miR-93-5p",0.0772615860123403,0.858701909970255,-0.0111584495307496,0.99775400192234,FALSE,TRUE,TRUE
"hsa-miR-937-3p:hsa-mir-937","hsa-miR-937-3p",0.349956273917916,0.748808970610351,0.771583881061065,0.913328740245061,FALSE,FALSE,FALSE
"hsa-miR-939-5p:hsa-mir-939","hsa-miR-939-5p",0.955416218171845,0.405683256662028,0.706225164727003,0.948810508224733,FALSE,TRUE,FALSE
"hsa-miR-941:hsa-mir-941-1","hsa-miR-941",0.225615332853665,0.718336027516797,0.255843654219587,0.951185018782856,FALSE,FALSE,FALSE
